file,category,width,height,extension,bytes,sha1,duplicate_group
assault_77c9e675.png,ui_general,80,40,.png,3772,5ece91587798a10a31e69a4cc02b5c0ece26823c,assault.png;assault_77c9e6.png;assault_77c9e675.png
bagon.png,pokemon_art_large_named,256,256,.png,24624,ba3234134be2ffba9b6c86fa161ca51a0e095fd6,
bar-gr1.png,ui_general,9,60,.png,1039,4d2fd82991983ea3b5e1aaa68e6a8bed25e9d5fc,bar-gr1.png;bar-gr1_6e256c.png;bar-gr1_6e256cdf.png
bar-gr1_6e256c.png,ui_general,9,60,.png,1039,4d2fd82991983ea3b5e1aaa68e6a8bed25e9d5fc,bar-gr1.png;bar-gr1_6e256c.png;bar-gr1_6e256cdf.png
bar-gr1_6e256cdf.png,ui_general,9,60,.png,1039,4d2fd82991983ea3b5e1aaa68e6a8bed25e9d5fc,bar-gr1.png;bar-gr1_6e256c.png;bar-gr1_6e256cdf.png
bar-gr2.png,ui_general,4,53,.png,993,88214330371187a6444a8310b41f217505bd8f12,bar-gr2.png;bar-gr2_b4f617.png;bar-gr2_b4f61722.png
bar-gr2_b4f617.png,ui_general,4,53,.png,993,88214330371187a6444a8310b41f217505bd8f12,bar-gr2.png;bar-gr2_b4f617.png;bar-gr2_b4f61722.png
bar-gr2_b4f61722.png,ui_general,4,53,.png,993,88214330371187a6444a8310b41f217505bd8f12,bar-gr2.png;bar-gr2_b4f617.png;bar-gr2_b4f61722.png
bca3d3bd.webp,webp_misc,128,128,.webp,42112,2a3322b7cbc69e44ef33a9fb65d934993a0175bf,
bg.png,tiny_icons,1,22,.png,170,21b716f6762df6cc3b4c199cd3533786e5047a6e,bg.png;bg_586a2e.png;bg_586a2e97.png
bg_586a2e.png,tiny_icons,1,22,.png,170,21b716f6762df6cc3b4c199cd3533786e5047a6e,bg.png;bg_586a2e.png;bg_586a2e97.png
bg_586a2e97.png,tiny_icons,1,22,.png,170,21b716f6762df6cc3b4c199cd3533786e5047a6e,bg.png;bg_586a2e.png;bg_586a2e97.png
bg_efb948.png,backgrounds_banners,820,400,.png,257650,9324bdd7b77916807040b1c260f4ee932cca7aef,
button.png,ui_general,192,35,.png,1465,f68bb693a81d287871295b53f916b7c5909ee024,
c6a5769a.webp,webp_misc,128,105,.webp,43364,b3b32c610af3d24d8522443af39054278796462d,
capsakid.png,pokemon_art_large_named,256,256,.png,52067,3696cba73948f429ac02dd08a9428b3a3ee8f574,
closed.png,tiny_icons,23,17,.png,1192,820001573fed71b1d2fa5aa6f5605e6226a63b91,
cloud.png,backgrounds_banners,185,91,.png,4725,6ba397587f668e37220d4ceccd393473e423dabd,cloud.png;cloud_a58769.png;cloud_a5876993.png
cloud_a58769.png,backgrounds_banners,185,91,.png,4725,6ba397587f668e37220d4ceccd393473e423dabd,cloud.png;cloud_a58769.png;cloud_a5876993.png
cloud_a5876993.png,backgrounds_banners,185,91,.png,4725,6ba397587f668e37220d4ceccd393473e423dabd,cloud.png;cloud_a58769.png;cloud_a5876993.png
content2.jpg,backgrounds_banners,1900,1079,.jpg,138105,9af3d48dcebc7bec16be74beccb8ac577adc284b,content2.jpg;content2_9624ee.jpg;content2_9624ee5b.jpg
content2_9624ee.jpg,backgrounds_banners,1900,1079,.jpg,138105,9af3d48dcebc7bec16be74beccb8ac577adc284b,content2.jpg;content2_9624ee.jpg;content2_9624ee5b.jpg
content2_9624ee5b.jpg,backgrounds_banners,1900,1079,.jpg,138105,9af3d48dcebc7bec16be74beccb8ac577adc284b,content2.jpg;content2_9624ee.jpg;content2_9624ee5b.jpg
corphish.gif,animated_gif,64,55,.gif,28777,edbce4971b5dee4e6a20a3ac5fb41db5f5b8fc74,
corphish.png,pokemon_art_large_named,256,256,.png,29566,91721f76dd09d133a61e0816375983c2d8e3cba2,
cosmog.png,pokemon_art_large_named,256,256,.png,28640,63989651837414ccc423169055a4b0f17b7f723f,
dracovish.png,pokemon_art_large_named,256,256,.png,47604,af65e12b8457bc6fed62d86743eadd9c63eb4a86,
drampa.png,pokemon_art_large_named,256,256,.png,24759,f4c2a5d04f4b4cee28fa3d2393f3cefbad78e9e7,
dratini.png,pokemon_art_large_named,256,256,.png,23128,e1ab9dbac717f4c52bf32e12a6b72f98a1a9b4e3,
dreepy.png,pokemon_art_large_named,256,256,.png,37995,83490acf113a87843b4bae02f7bc7bbc0d173dd8,
drilbur.gif,animated_gif,83,49,.gif,36520,a388a32ce673eebd65a70a3b3b74dc54a4e3ef79,
drilbur.png,pokemon_art_large_named,256,256,.png,19587,375f7f2d2477030cb8765f93a5b24d8019499992,
dsnge.png,ui_general,80,40,.png,3795,6a585635c35fec008f71009de6b122cda3bb2f36,dsnge.png;dsnge_b2a931.png;dsnge_b2a93187.png
dsnge_b2a931.png,ui_general,80,40,.png,3795,6a585635c35fec008f71009de6b122cda3bb2f36,dsnge.png;dsnge_b2a931.png;dsnge_b2a93187.png
dsnge_b2a93187.png,ui_general,80,40,.png,3795,6a585635c35fec008f71009de6b122cda3bb2f36,dsnge.png;dsnge_b2a931.png;dsnge_b2a93187.png
ea2d2a91.webp,webp_misc,128,128,.webp,74660,707f7486a443fd8f9a57cf9e67c11924bd480bf7,
edb0b1c3.webp,webp_misc,112,112,.webp,215806,7ab5716d5967952cc642166ab765503801e4b3be,
eevee.png,pokemon_art_large_named,256,256,.png,23183,1209ecf2559999a5682ba0d8447c9aaf7037c193,eevee.png;eeveestarter.png
eeveestarter.png,pokemon_art_large_named,256,256,.png,23183,1209ecf2559999a5682ba0d8447c9aaf7037c193,eevee.png;eeveestarter.png
eternatus.png,pokemon_art_large_named,256,256,.png,51181,8ef0c5481e3d43839656f646787f0573392b4f6e,
f193b807.webp,webp_misc,96,96,.webp,12136,2b1a28a1cff0da3c9e6499b1ef9d49d63a0b9e1e,
falinks.gif,animated_gif,81,49,.gif,58957,a06a9dd955b875d546c64b9dd87d141fd2374341,
falinks.png,pokemon_art_large_named,256,256,.png,50482,6f183194cb840aacc3d0eb6d8b2f130c6df4126d,
favicon-32x32.png,tiny_icons,32,32,.png,2030,06cebcf9cb2fd4cdc48ee6a1bafd8e7b780130c4,favicon-32x32.png;favicon-32x32_0f3552.png;favicon-32x32_0f3552ba.png
favicon-32x32_0f3552.png,tiny_icons,32,32,.png,2030,06cebcf9cb2fd4cdc48ee6a1bafd8e7b780130c4,favicon-32x32.png;favicon-32x32_0f3552.png;favicon-32x32_0f3552ba.png
favicon-32x32_0f3552ba.png,tiny_icons,32,32,.png,2030,06cebcf9cb2fd4cdc48ee6a1bafd8e7b780130c4,favicon-32x32.png;favicon-32x32_0f3552.png;favicon-32x32_0f3552ba.png
fDel.png,chat_ui_buttons,21,42,.png,1839,649b4664a2356eb8f814d332655a32ea08fbb9c3,fDel.png;fDel_a241fb.png;fDel_a241fb42.png
fDel_a241fb.png,chat_ui_buttons,21,42,.png,1839,649b4664a2356eb8f814d332655a32ea08fbb9c3,fDel.png;fDel_a241fb.png;fDel_a241fb42.png
fDel_a241fb42.png,chat_ui_buttons,21,42,.png,1839,649b4664a2356eb8f814d332655a32ea08fbb9c3,fDel.png;fDel_a241fb.png;fDel_a241fb42.png
ferroseed.png,pokemon_art_large_named,256,256,.png,24722,86debd9cbda06ccf28f19ad04d8485de2ae4db64,
fields.png,ui_general,72,16,.png,6372,0f723534eddd4768792f9cbd7ef8a567335b435a,
finizen.png,pokemon_art_large_named,256,256,.png,56925,158ffd9de7811934dc3244c6cf207a6f9220d880,
fire.png,ui_general,60,60,.png,11660,926a6bf8bbc7b171d5ee5b1b7375af651a8eb396,
footer.png,backgrounds_banners,652,268,.png,149953,1d77228a0a5be93a07f63920ba0a4d7d9bbe66d6,footer.png;footer_a19765.png;footer_a19765cc.png
footer_a19765.png,backgrounds_banners,652,268,.png,149953,1d77228a0a5be93a07f63920ba0a4d7d9bbe66d6,footer.png;footer_a19765.png;footer_a19765cc.png
footer_a19765cc.png,backgrounds_banners,652,268,.png,149953,1d77228a0a5be93a07f63920ba0a4d7d9bbe66d6,footer.png;footer_a19765.png;footer_a19765cc.png
fSend.png,chat_ui_buttons,21,42,.png,890,78f6db5be6b528276de201c90e4e28d8016ea918,fSend.png;fSend_306e5b.png;fSend_306e5be3.png
fSend_306e5b.png,chat_ui_buttons,21,42,.png,890,78f6db5be6b528276de201c90e4e28d8016ea918,fSend.png;fSend_306e5b.png;fSend_306e5be3.png
fSend_306e5be3.png,chat_ui_buttons,21,42,.png,890,78f6db5be6b528276de201c90e4e28d8016ea918,fSend.png;fSend_306e5b.png;fSend_306e5be3.png
fSmile.png,chat_ui_buttons,21,42,.png,2212,ac65edc6279118f26f2a6709211347b23194c6a3,fSmile.png;fSmile_6ff8c1.png;fSmile_6ff8c145.png
fSmile_6ff8c1.png,chat_ui_buttons,21,42,.png,2212,ac65edc6279118f26f2a6709211347b23194c6a3,fSmile.png;fSmile_6ff8c1.png;fSmile_6ff8c145.png
fSmile_6ff8c145.png,chat_ui_buttons,21,42,.png,2212,ac65edc6279118f26f2a6709211347b23194c6a3,fSmile.png;fSmile_6ff8c1.png;fSmile_6ff8c145.png
gible.png,pokemon_art_large_named,256,256,.png,28881,4b5fd4e1b5bf687f2381f373390ab517722daf19,
gligar.png,pokemon_art_large_named,256,256,.png,26419,8688425c0d2af1966e64b3dc4a3aea98050ef7c0,
gr.png,tiny_icons,3,30,.png,222,6021d6fe19a0e1c79780dc50efbc0a0730f3b60d,
gr2.png,tiny_icons,4,24,.png,125,7b6ab2fdcf3aa3e7f726124bb669cdb210285a60,gr2.png;gr2_5ca14a.png;gr2_5ca14a90.png
gr2_5ca14a.png,tiny_icons,4,24,.png,125,7b6ab2fdcf3aa3e7f726124bb669cdb210285a60,gr2.png;gr2_5ca14a.png;gr2_5ca14a90.png
gr2_5ca14a90.png,tiny_icons,4,24,.png,125,7b6ab2fdcf3aa3e7f726124bb669cdb210285a60,gr2.png;gr2_5ca14a.png;gr2_5ca14a90.png
gr3.png,tiny_icons,4,30,.png,125,5a87c2f2b130aaa10c5e55e58390efaef4917442,gr3.png;gr3_15a4f8.png;gr3_15a4f8b0.png
gr3_15a4f8.png,tiny_icons,4,30,.png,125,5a87c2f2b130aaa10c5e55e58390efaef4917442,gr3.png;gr3_15a4f8.png;gr3_15a4f8b0.png
gr3_15a4f8b0.png,tiny_icons,4,30,.png,125,5a87c2f2b130aaa10c5e55e58390efaef4917442,gr3.png;gr3_15a4f8.png;gr3_15a4f8b0.png
gr5.png,ui_general,15,58,.png,15461,4987bfdf18f2372819cade12de475b6daca0937c,gr5.png;gr5_dc910e.png;gr5_dc910ea8.png
gr5_dc910e.png,ui_general,15,58,.png,15461,4987bfdf18f2372819cade12de475b6daca0937c,gr5.png;gr5_dc910e.png;gr5_dc910ea8.png
gr5_dc910ea8.png,ui_general,15,58,.png,15461,4987bfdf18f2372819cade12de475b6daca0937c,gr5.png;gr5_dc910e.png;gr5_dc910ea8.png
hooh.png,pokemon_art_large_named,256,256,.png,35065,3df03eaf305d5deb7887e29a2a538df56f9c6a3f,
jangmoo.png,pokemon_art_large_named,256,256,.png,20376,550d4816696818a951c6c4515e66917832ccb9b0,
jirachi.png,pokemon_art_large_named,256,256,.png,25162,16474e19d67d56c578a82d5ef9cb4c142918b528,
keldeoresolute.png,pokemon_art_large_named,256,256,.png,29544,3e3e5044b4cece9c2573aa582365c40ea761145d,
kubfu.png,pokemon_art_large_named,256,256,.png,50756,4b8597637ed385dd1746482306b0a434f183d1e5,
larvitar.png,pokemon_art_large_named,256,256,.png,22588,9a99225327492bf874f69327a028c466117f7cd3,
larvitar_05ade1.png,pokemon_small_named,60,60,.png,2990,92402961acb3a9d7ca14ac41ca006bb5cb47704e,
loadgame.gif,animated_gif,255,135,.gif,492439,813ca6402836e7b12da69aa0cfd5917553400df0,loadgame.gif;loadgame_73f0af.gif;loadgame_73f0afb3.gif
loadgame_73f0af.gif,animated_gif,255,135,.gif,492439,813ca6402836e7b12da69aa0cfd5917553400df0,loadgame.gif;loadgame_73f0af.gif;loadgame_73f0afb3.gif
loadgame_73f0afb3.gif,animated_gif,255,135,.gif,492439,813ca6402836e7b12da69aa0cfd5917553400df0,loadgame.gif;loadgame_73f0af.gif;loadgame_73f0afb3.gif
loadtitle.png,backgrounds_banners,300,150,.png,7276,710c24ce6c1206a0b885861454d533fb4712137f,loadtitle.png;loadtitle_ea4eea.png;loadtitle_ea4eeac7.png
loadtitle_ea4eea.png,backgrounds_banners,300,150,.png,7276,710c24ce6c1206a0b885861454d533fb4712137f,loadtitle.png;loadtitle_ea4eea.png;loadtitle_ea4eeac7.png
loadtitle_ea4eeac7.png,backgrounds_banners,300,150,.png,7276,710c24ce6c1206a0b885861454d533fb4712137f,loadtitle.png;loadtitle_ea4eea.png;loadtitle_ea4eeac7.png
logo-new.png,backgrounds_banners,297,73,.png,27513,42b1608df673dd967551ca4f74048ee8a32ef26d,logo-new.png;logo-new_559847.png;logo-new_559847c0.png
logo-new_559847.png,backgrounds_banners,297,73,.png,27513,42b1608df673dd967551ca4f74048ee8a32ef26d,logo-new.png;logo-new_559847.png;logo-new_559847c0.png
logo-new_559847c0.png,backgrounds_banners,297,73,.png,27513,42b1608df673dd967551ca4f74048ee8a32ef26d,logo-new.png;logo-new_559847.png;logo-new_559847c0.png
lugia.png,pokemon_art_large_named,256,256,.png,23459,5e96b473ff1876ca1f8dddc7676f367c2528aa7b,
lvl.png,ui_general,86,84,.png,6073,5b43541f399355733d377b2499216fc26939e3db,
magearnaoriginal.png,pokemon_art_large_named,240,240,.png,69115,66bf41ca4f54a404002c70c3554f07c79932723f,
mankey.png,pokemon_art_large_named,256,256,.png,23663,61baf0aa271ec7cfb3b046d9e980f3b1f9d70a03,
mareanie.png,pokemon_art_large_named,256,256,.png,29971,d1ab8f59f7222262e35783ca9bd76cd13790c405,
online.png,ui_general,170,67,.png,4519,6d0b25d38ad49f1d3c3bb09efaa18361c1525f93,online.png;online_2140e0.png;online_2140e01d.png
online_2140e0.png,ui_general,170,67,.png,4519,6d0b25d38ad49f1d3c3bb09efaa18361c1525f93,online.png;online_2140e0.png;online_2140e01d.png
online_2140e01d.png,ui_general,170,67,.png,4519,6d0b25d38ad49f1d3c3bb09efaa18361c1525f93,online.png;online_2140e0.png;online_2140e01d.png
pikachustarter.png,pokemon_art_large_named,256,256,.png,19831,463d0c9f85f8ea9ef000cc6438be2990e35726e7,
quaxly.png,pokemon_small_named,60,60,.png,2926,339a4fcc38e29e8b4ff0de2206ecb6614772e589,
ragingbolt.png,pokemon_art_large_named,256,256,.png,64292,1c2294e0ed0761eb0bcb7fc637f1e5a95d7fac0f,
rayquaza.png,pokemon_art_large_named,256,256,.png,33117,88eb6562e482eddfdfe5d397ea9dadc3faefd6b2,
rayquaza_fa1908.png,pokemon_small_named,60,60,.png,3192,63654af1c9f51170f7e9921d3422467483727216,
reg.png,ui_general,361,68,.png,7011,88cf908722dc4a8f986b642bc088c5fca81bafbe,reg.png;reg_5e77c1.png;reg_5e77c1cb.png
reg_5e77c1.png,ui_general,361,68,.png,7011,88cf908722dc4a8f986b642bc088c5fca81bafbe,reg.png;reg_5e77c1.png;reg_5e77c1cb.png
reg_5e77c1cb.png,ui_general,361,68,.png,7011,88cf908722dc4a8f986b642bc088c5fca81bafbe,reg.png;reg_5e77c1.png;reg_5e77c1cb.png
regieleki.png,pokemon_art_large_named,256,256,.png,45245,af4c6ca08f733478386b34902212edc71e044584,
rolycoly.png,pokemon_art_large_named,256,256,.png,39337,e11b90f56f929285ea518733abbb80a2adf87a44,
sandyshocks.png,pokemon_art_large_named,256,256,.png,72621,b32eaa0161a79089f99c6692d8ac608e17ddab68,
sandyshocks_20afea.png,pokemon_small_named,60,60,.png,3010,74fa7829c736a870affde0b62d8cf2b9581a4692,
small-14.png,tiny_icons,12,12,.png,556,d5081bf001d8258beadb71bfa8f391aa702b773e,
sneaselhisui.png,pokemon_art_large_named,180,180,.png,31981,4ece766881322cf09befc15420e821f48e7b8493,
solosis.png,pokemon_art_large_named,256,256,.png,20181,c71dc0d18818e736a314a1b167dc29c990db2e56,
sprigatito.png,pokemon_small_named,60,60,.png,3212,ecada7748322f61c96b6c58e2df9177c5353ed41,
stakataka.png,pokemon_art_large_named,256,256,.png,53081,51c49d4b901fc7a3ef5686a0b3f69ca2d380d517,
stakataka_e8f171.png,pokemon_small_named,60,60,.png,3381,ff16d927ed6356a3244c94f767a9a4f13e39c0dc,
starly.png,pokemon_art_large_named,256,256,.png,20303,d84dcbe419087de9c25dfe1a8b7ef075a4d05984,
stufful.png,pokemon_art_large_named,256,256,.png,21652,b60630e99e2ee5a150f11f19354e69545a6305d4,
tadbulb.png,pokemon_art_large_named,256,256,.png,50779,0bc5f7a27811bb37972056cc1b8cfb9898ed1193,
talents6v.png,backgrounds_banners,1080,192,.png,195260,6d089a7083d0c90cc4259800eb0172a8934573b3,
tangela.png,pokemon_art_large_named,256,256,.png,32406,f1b116c717090579b8b021e4eb14f44558268da5,
tapulele.png,pokemon_art_large_named,256,256,.png,29271,115a847c8c71841c99045f8e34213fda5404c439,
teddiursa.png,pokemon_art_large_named,256,256,.png,27660,5da944422f9608d5bcae112908411cc0a203d58d,
tynamo.png,pokemon_art_large_named,256,256,.png,18022,fdc6b0c940296d6a45c75ba79dce124729cef1d7,
uClear.png,chat_ui_buttons,21,42,.png,1056,e1fbf4b598a7d361d07dd8c02cdead9b38e9b188,uClear.png;uClear_b8fdc8.png;uClear_b8fdc8ef.png
uClear_b8fdc8.png,chat_ui_buttons,21,42,.png,1056,e1fbf4b598a7d361d07dd8c02cdead9b38e9b188,uClear.png;uClear_b8fdc8.png;uClear_b8fdc8ef.png
uClear_b8fdc8ef.png,chat_ui_buttons,21,42,.png,1056,e1fbf4b598a7d361d07dd8c02cdead9b38e9b188,uClear.png;uClear_b8fdc8.png;uClear_b8fdc8ef.png
uico.png,tiny_icons,30,30,.png,1864,84456302bcee4f5b8fce452e09adb25f6381ba9d,uico.png;uico_74d8dd.png;uico_74d8ddae.png
uico_74d8dd.png,tiny_icons,30,30,.png,1864,84456302bcee4f5b8fce452e09adb25f6381ba9d,uico.png;uico_74d8dd.png;uico_74d8ddae.png
uico_74d8ddae.png,tiny_icons,30,30,.png,1864,84456302bcee4f5b8fce452e09adb25f6381ba9d,uico.png;uico_74d8dd.png;uico_74d8ddae.png
vip.png,tiny_icons,16,16,.png,773,838b73e2520c9555db39e46c090145856263784a,
volbeat.gif,animated_gif,68,74,.gif,27919,41874a2eea4bfa8170c2fbe2ca53d6a137074077,
volbeat.png,pokemon_art_large_named,256,256,.png,26382,e5fd728b191bf94296415c09277b2bf2cea17997,
volcanion.png,pokemon_art_large_named,256,256,.png,33256,84b515e58220ab57f0cf11239cf9c381f5babce2,
vullaby.png,pokemon_art_large_named,256,256,.png,26072,fcaf1a6daf74037576e08c174712d37684ef088c,
vulpix.png,pokemon_small_named,60,60,.png,2788,ecfdd63bd130b4b95a0a776f1f2acdf2af3680db,
weedle.png,pokemon_art_large_named,256,256,.png,21892,87bb96dc2a3186fca67c1c486f0556d56e2203c7,
whismur.png,pokemon_art_large_named,256,256,.png,21833,837605b31f7a5cf0aa973b1f7da303d606225da2,
wynaut.png,pokemon_art_large_named,256,256,.png,25334,1f337d54c0a233cfc93a0222a3d823f1cc90f724,
zacian.png,pokemon_art_large_named,256,256,.png,63038,751e64b9dcec7bcc3d851076defd70561bcde3ba,
zamazenta.png,pokemon_art_large_named,256,256,.png,61060,645e6bc687ecddbb6c543c9e5f78ae87b79f7c18,
zapdos.png,pokemon_art_large_named,256,256,.png,32607,34ddca86fe20dfcd86ffbc1a72df3d9286ed2e6c,
zoruahisui.png,pokemon_art_large_named,180,180,.png,38301,f960ceb745885c54ac138e9a87a8b37b7a080b3f,
